5000, 1171
5001, 2331
5002, 2383
5003, 2362
5004, 1960
5005, 2479
5006, 2531
5007, 2549
5008, 2554
5009, 2576
5010, 2609
5011, 2169
5012, 2162
5013, 2005
5014, 2524
5015, 2576
5016, 2124
5017, 2120
5018, 2005
5019, 2430
5020, 2409
5021, 2009
5022, 2041
5023, 2568
5024, 2610
5025, 2611
5026, 2612
5027, 2613
5028, 2614
5029, 2615
5030, 2616
5031, 2617
5032, 2618
5033, 2619
5034, 2620
5035, 2621
5036, 2622
5037, 2623
5038, 2624
5039, 2625
5040, 2626
5041, 2142
5042, 2103
5043, 2605
5044, 2647
5045, 2648
5046, 2649
5047, 2650
5048, 2651
5049, 2652
5050, 2653
5051, 2654
5052, 2655
5053, 2656
5054, 2657
5055, 2658
5056, 2174
5057, 2620
5058, 2121
5059, 2054
5060, 2473
5061, 2452
5062, 2535
5063, 2095
5064, 2519
5065, 2498
5066, 2097
5067, 2520
5068, 2499
5069, 2585
5070, 2145
5071, 2565
5072, 2544
5073, 2144
5074, 2565
5075, 2544
5076, 2144
5077, 2176
5078, 2684
5079, 2726
5080, 2727
5081, 2728
5082, 2244
5083, 2690
5084, 2201
5085, 2189
5086, 2221
5087, 2729
5088, 2771
5089, 2772
5090, 2773
5091, 2774
5092, 2775
5093, 2776
5094, 2777
5095, 2778
5096, 2779
5097, 2780
5098, 2296
5099, 2742
5100, 2256
5101, 2189
5102, 2609
5103, 2588
5104, 2608
5105, 2587
5106, 2193
5107, 2613
5108, 2592
5109, 2608
5110, 2587
5111, 2184
5112, 2697
5113, 2350
5114, 2419
5115, 2331
5116, 2951
5117, 2901
5118, 2416
5119, 2816
5120, 2268
5121, 2229
5122, 2168
5123, 2147
5124, 2238
5125, 2134
5126, 2487
5127, 2583
5128, 2591
5129, 2530
5130, 2433
5131, 2244
5132, 2800
5133, 2029
5134, 1313
