5000, 557
5001, 1767
5002, 1819
5003, 1798
5004, 1396
5005, 1915
5006, 1967
5007, 1985
5008, 1990
5009, 2012
5010, 2045
5034, 2012
5035, 2057
5036, 1605
5037, 1671
5038, 1441
5039, 1960
5040, 2012
5041, 2057
5042, 2090
5043, 1650
5044, 1681
5068, 2051
5069, 2052
5070, 2053
5071, 2054
5072, 2055
5073, 2056
5074, 2057
5075, 2058
5076, 2059
5077, 2060
5078, 2061
5102, 2094
5103, 2095
5104, 2096
5105, 2097
5106, 2098
5107, 2099
5108, 2100
5109, 2101
5110, 2102
5111, 2103
5112, 2104
5136, 2049
5137, 2091
5138, 2092
5139, 2093
5140, 2094
5141, 2095
5142, 2096
5143, 2097
5144, 2098
5145, 2099
5146, 2100
5170, 1639
5171, 1490
5172, 1909
5173, 1888
5174, 1971
5175, 1992
5176, 2000
5177, 2035
5178, 1531
5179, 1955
5180, 1934
5204, 2208
5205, 2209
5206, 2210
5207, 2211
5208, 2212
5209, 2213
5210, 2214
5211, 2215
5212, 2216
5213, 1732
5214, 2178
5238, 2544
5239, 2509
5240, 2544
5241, 2579
5242, 2579
5243, 2544
5244, 2420
5245, 2545
5246, 2587
5247, 2622
5248, 2657
5272, 2316
5273, 1876
5274, 1941
5275, 1977
5276, 1995
5277, 2000
5278, 2035
5279, 2030
5280, 2022
5281, 1892
5282, 2506
5306, 2737
5307, 2772
5308, 2772
5309, 2505
5310, 2613
5311, 2668
5312, 2716
5313, 2751
5314, 2627
5315, 2733
5316, 2775
5340, 2659
5341, 2624
5342, 2659
5343, 2694
5344, 2694
5345, 2659
5346, 2659
5347, 2427
5348, 1942
5349, 2342
5350, 1867
5374, 2837
5375, 2837
5376, 2837
5377, 2837
5378, 2837
5379, 2837
5380, 1802
5381, 1768
5382, 1729
5383, 1719
5384, 2232
5408, 1812
5409, 1719
5410, 2232
5411, 1947
5412, 2562
5413, 2411
5414, 1926
5415, 2326
5416, 2321
5417, 2390
5418, 2917
5442, 2217
5443, 2217
5444, 2217
5445, 2179
5446, 2478
5447, 2142
5448, 2215
5449, 2180
5450, 2215
5451, 2215
5452, 2180
5476, 2218
5477, 2218
5478, 2217
5479, 2256
5480, 2218
5481, 2253
5482, 2250
5483, 2521
5484, 2142
5485, 2252
5486, 2180
5510, 2180
5511, 2180
5512, 2178
5513, 2182
5514, 2215
5515, 2217
5516, 2213
5517, 2180
5518, 2178
5519, 2072
5520, 2011
5544, 2324
5545, 3216
5546, 2523
5547, 2554
5548, 3311
5549, 2558
5550, 2484
5551, 3221
5552, 2548
5553, 2196
5554, 2729
5578, 2440
5579, 2405
5580, 2397
5581, 2252
5582, 2226
5583, 2189
5584, 2717
5585, 2765
5586, 2870
5587, 2765
5588, 2800
5612, 2852
5613, 2755
5614, 2756
5615, 2724
5616, 2758
5617, 2592
5618, 2661
5619, 2650
5620, 2759
5621, 2724
5622, 2722
5646, 2780
5647, 2750
5648, 2677
5649, 2771
5650, 2817
5651, 2747
5652, 2753
5653, 2822
5654, 2735
5655, 2816
5656, 2816
5680, 2728
5681, 2797
5682, 2678
5683, 2759
5684, 2759
5685, 2801
5686, 2763
5687, 2821
5688, 2831
5689, 2689
5690, 2693
5714, 2786
5715, 2644
5716, 2648
5717, 2646
5718, 2370
5719, 2213
5720, 1829
5721, 3545
5722, 2077
5723, 1829
5724, 2480
5748, 2650
5749, 2167
5750, 1874
5751, 2786
5752, 2167
5753, 1874
5754, 3363
5755, 2122
5756, 1829
5757, 2696
5758, 2077
5782, 2077
5783, 1829
5784, 2552
5785, 2122
5786, 1874
5787, 2786
5788, 2167
5789, 1874
5790, 2650
5791, 2167
5792, 1874
5816, 1874
5817, 2566
5818, 2167
5819, 1874
5820, 4551
5821, 2122
5822, 1829
5823, 2696
5824, 2077
5825, 1829
5826, 2552
5850, 2650
5851, 2167
5852, 1874
5853, 2786
5854, 2167
5855, 1874
5856, 2722
5857, 2167
5858, 1874
5859, 2566
5860, 2167
5884, 2077
5885, 1829
5886, 2552
5887, 2122
5888, 1874
5889, 2786
5890, 2167
5891, 1874
5892, 2650
5893, 2167
5894, 1874
5918, 1874
5919, 2786
5920, 2167
5921, 1874
5922, 3890
5923, 2122
5924, 1829
5925, 2696
5926, 2077
5927, 1829
5928, 2552
5952, 2552
5953, 2122
5954, 1874
5955, 2786
5956, 2167
5957, 1874
5958, 2650
5959, 2167
5960, 1874
5961, 2786
5962, 2167
5986, 2167
5987, 1874
5988, 4551
5989, 2122
5990, 1829
5991, 2696
5992, 2077
5993, 1829
5994, 2552
5995, 2122
5996, 1874
6020, 1874
6021, 2786
6022, 2167
6023, 1874
6024, 2722
6025, 2167
6026, 1874
6027, 2566
6028, 2167
6029, 1874
6030, 4551
6054, 2552
6055, 2122
6056, 1874
6057, 2786
6058, 2167
6059, 1874
6060, 2650
6061, 2167
6062, 1874
6063, 2786
6064, 2167
6088, 2167
6089, 1874
6090, 3890
6091, 2122
6092, 1829
6093, 2696
6094, 2077
6095, 1829
6096, 2552
6097, 2122
6098, 1874
6122, 1874
6123, 2786
6124, 2167
6125, 1874
6126, 2650
6127, 2167
6128, 1874
6129, 2786
6130, 2167
6131, 1874
6132, 3890
6156, 4551
6157, 2122
6158, 1829
6159, 2696
6160, 2077
6161, 1829
6162, 2552
6163, 2122
6164, 1874
6165, 2786
6166, 2167
6190, 2167
6191, 1874
6192, 2722
6193, 2167
6194, 1874
6195, 2566
6196, 2167
6197, 1874
6198, 4551
6199, 2122
6200, 1829
6224, 1874
6225, 2786
6226, 2167
6227, 1874
6228, 2650
6229, 2167
6230, 1874
6231, 2786
6232, 2167
6233, 1874
6234, 2722
6258, 3890
6259, 2122
6260, 1829
6261, 2696
6262, 2077
6263, 1829
6264, 2552
6265, 2122
6266, 1874
6267, 2786
6268, 2167
6292, 2167
6293, 1874
6294, 2650
6295, 2167
6296, 1874
6297, 2786
6298, 2167
6299, 1874
6300, 3890
6301, 2122
6302, 1829
6326, 1829
6327, 2696
6328, 2077
6329, 1829
6330, 2552
6331, 2122
6332, 1874
6333, 2786
6334, 2167
6335, 1874
6336, 2650
6360, 2722
6361, 2167
6362, 1874
6363, 2566
6364, 2167
6365, 1874
6366, 4551
6367, 2122
6368, 1829
6369, 2696
6370, 2077
6394, 2167
6395, 1874
6396, 2650
6397, 2167
6398, 1874
6399, 2786
6400, 2167
6401, 1874
6402, 2722
6403, 2167
6404, 1874
6428, 1829
6429, 2696
6430, 2077
6431, 1829
6432, 2552
6433, 2122
6434, 1874
6435, 2786
6436, 2167
6437, 1874
6438, 2650
6462, 2650
6463, 2167
6464, 1874
6465, 2786
6466, 2167
6467, 1874
6468, 3890
6469, 2122
6470, 1829
6471, 2696
6472, 2077
6496, 2077
6497, 1829
