5000, 1176
5001, 2336
5002, 2388
5003, 2367
5004, 1965
5005, 2484
5006, 2536
5007, 2554
5008, 2581
5009, 2614
5010, 2174
5011, 2167
5012, 2010
5013, 2529
5014, 2581
5015, 2129
5016, 2125
5017, 2010
5018, 2435
5019, 2414
5020, 2014
5021, 2046
5022, 2573
5023, 2615
5024, 2616
5025, 2617
5026, 2618
5027, 2619
5028, 2620
5029, 2621
5030, 2622
5031, 2623
5032, 2624
5033, 2625
5034, 2626
5035, 2627
5036, 2628
5037, 2629
5038, 2630
5039, 2631
5040, 2147
5041, 2108
5042, 2610
5043, 2652
5044, 2653
5045, 2654
5046, 2655
5047, 2656
5048, 2657
5049, 2658
5050, 2659
5051, 2660
5052, 2661
5053, 2662
5054, 2663
5055, 2664
5056, 2665
5057, 2666
5058, 2667
5059, 2668
5060, 2669
5061, 2670
5062, 2671
5063, 2672
5064, 2673
5065, 2674
5066, 2675
5067, 2676
5068, 2677
5069, 2678
5070, 2679
5071, 2680
5072, 2196
5073, 2642
5074, 2143
5075, 2059
5076, 2478
5077, 2457
5078, 2540
5079, 2100
5080, 2524
5081, 2503
5082, 2102
5083, 2525
5084, 2504
5085, 2590
5086, 2150
5087, 2570
5088, 2549
5089, 2149
5090, 2570
5091, 2549
5092, 2149
5093, 2181
5094, 2689
5095, 2731
5096, 2732
5097, 2733
5098, 2249
5099, 2695
5100, 2206
5101, 2194
5102, 2226
5103, 2734
5104, 2776
5105, 2777
5106, 2778
5107, 2779
5108, 2780
5109, 2781
5110, 2782
5111, 2783
5112, 2784
5113, 2785
5114, 2301
5115, 2747
5116, 2261
5117, 2194
5118, 2614
5119, 2593
5120, 2613
5121, 2592
5122, 2198
5123, 2618
5124, 2597
5125, 2613
5126, 2592
5127, 2189
5128, 2702
5129, 2355
5130, 2424
5131, 2336
5132, 2956
5133, 2906
5134, 2421
5135, 2821
5136, 2273
5137, 2234
5138, 2173
5139, 2152
5140, 2243
5141, 2139
5142, 2492
5143, 2588
5144, 2596
5145, 2535
5146, 2438
5147, 2249
5148, 2805
5149, 2051
5150, 1277
