5000, 557
5001, 1767
5002, 1819
5003, 1798
5004, 1396
5005, 1915
5006, 1967
5007, 1985
5008, 1990
5009, 2012
5010, 2045
5011, 1605
5012, 1598
5013, 1441
5014, 1960
5015, 2012
5016, 1560
5017, 1556
5018, 1441
5019, 1866
5020, 1845
5021, 1445
5022, 1477
5023, 2004
5024, 2046
5025, 2047
5026, 2048
5027, 2049
5028, 2050
5029, 2051
5030, 2052
5031, 2053
5032, 2054
5033, 2055
5034, 2056
5035, 2057
5036, 2058
5037, 2059
5038, 2060
5039, 2061
5040, 2062
5041, 1578
5042, 1539
5043, 2041
5044, 2083
5045, 2084
5046, 2085
5047, 2086
5048, 2087
5049, 2088
5050, 2089
5051, 2090
5052, 2091
5053, 2092
5054, 2093
5055, 2094
5056, 1610
5057, 2056
5058, 1557
5059, 1490
5060, 1909
5061, 1888
5062, 1971
5063, 1531
5064, 1955
5065, 1934
5066, 1533
5067, 1956
5068, 1935
5069, 2021
5070, 1581
5071, 2001
5072, 1980
5073, 1580
5074, 2001
5075, 1980
5076, 1580
5077, 1612
5078, 2120
5079, 2162
5080, 2163
5081, 2164
5082, 1680
5083, 2126
5084, 1637
5085, 1625
5086, 1657
5087, 2165
5088, 2207
5089, 2208
5090, 2209
5091, 2210
5092, 2211
5093, 2212
5094, 2213
5095, 2214
5096, 2215
5097, 2216
5098, 1732
5099, 2178
5100, 1692
5101, 1625
5102, 2045
5103, 2024
5104, 2044
5105, 2023
5106, 1629
5107, 2049
5108, 2028
5109, 2044
5110, 2023
5111, 1620
5112, 2133
5113, 1786
5114, 1855
5115, 1767
5116, 2387
5117, 2337
5118, 1852
5119, 2252
5120, 1704
5121, 1665
5122, 1604
5123, 1583
5124, 1674
5125, 1570
5126, 1923
5127, 2019
5128, 2027
5129, 1966
5130, 1869
5131, 1680
5132, 2186
5133, 1415
5134, 745
