5000, 1176
5001, 2336
5002, 2388
5003, 2367
5004, 1965
5005, 2484
5006, 2536
5007, 2554
5008, 2559
5009, 2581
5010, 2614
5011, 2174
5012, 2167
5013, 2010
5014, 2529
5015, 2581
5016, 2129
5017, 2125
5018, 2010
5019, 2435
5020, 2414
5021, 2014
5022, 2046
5023, 2573
5024, 2615
5025, 2616
5026, 2617
5027, 2618
5028, 2619
5029, 2620
5030, 2621
5031, 2622
5032, 2623
5033, 2624
5034, 2625
5035, 2626
5036, 2627
5037, 2628
5038, 2629
5039, 2630
5040, 2631
5041, 2147
5042, 2108
5043, 2610
5044, 2652
5045, 2653
5046, 2654
5047, 2655
5048, 2656
5049, 2657
5050, 2658
5051, 2659
5052, 2660
5053, 2661
5054, 2662
5055, 2663
5056, 2664
5057, 2665
5058, 2666
5059, 2667
5060, 2668
5061, 2669
5062, 2670
5063, 2671
5064, 2672
5065, 2673
5066, 2674
5067, 2190
5068, 2636
5069, 2137
5070, 2059
5071, 2478
5072, 2457
5073, 2540
5074, 2100
5075, 2524
5076, 2503
5077, 2102
5078, 2525
5079, 2504
5080, 2590
5081, 2150
5082, 2570
5083, 2549
5084, 2149
5085, 2570
5086, 2549
5087, 2149
5088, 2181
5089, 2689
5090, 2731
5091, 2732
5092, 2733
5093, 2249
5094, 2695
5095, 2206
5096, 2194
5097, 2226
5098, 2734
5099, 2776
5100, 2777
5101, 2778
5102, 2779
5103, 2780
5104, 2781
5105, 2782
5106, 2783
5107, 2784
5108, 2785
5109, 2301
5110, 2747
5111, 2261
5112, 2194
5113, 2614
5114, 2593
5115, 2613
5116, 2592
5117, 2198
5118, 2618
5119, 2597
5120, 2613
5121, 2592
5122, 2189
5123, 2702
5124, 2355
5125, 2424
5126, 2336
5127, 2956
5128, 2906
5129, 2421
5130, 2821
5131, 2273
5132, 2234
5133, 2173
5134, 2152
5135, 2243
5136, 2139
5137, 2492
5138, 2588
5139, 2596
5140, 2535
5141, 2438
5142, 2249
5143, 2805
5144, 2045
5145, 1271
