5000, 557
5001, 1767
5002, 1819
5003, 1798
5004, 1396
5005, 1915
5006, 1967
5007, 1985
5008, 2012
5009, 2045
5010, 1605
5011, 1598
5012, 1441
5013, 1960
5014, 2012
5015, 1560
5016, 1556
5017, 1441
5018, 1866
5019, 1845
5020, 1445
5021, 1477
5022, 2004
5023, 2046
5024, 2047
5025, 2048
5026, 2049
5027, 2050
5028, 2051
5029, 2052
5030, 2053
5031, 2054
5032, 2055
5033, 2056
5034, 2057
5035, 2058
5036, 2059
5037, 2060
5038, 2061
5039, 2062
5040, 1578
5041, 1539
5042, 2041
5043, 2083
5044, 2084
5045, 2085
5046, 2086
5047, 2087
5048, 2088
5049, 2089
5050, 2090
5051, 2091
5052, 2092
5053, 2093
5054, 2094
5055, 2095
5056, 2096
5057, 2097
5058, 2098
5059, 2099
5060, 2100
5061, 1616
5062, 2062
5063, 1563
5064, 1490
5065, 1909
5066, 1888
5067, 1971
5068, 1531
5069, 1955
5070, 1934
5071, 1533
5072, 1956
5073, 1935
5074, 2021
5075, 1581
5076, 2001
5077, 1980
5078, 1580
5079, 2001
5080, 1980
5081, 1580
5082, 1612
5083, 2120
5084, 2162
5085, 2163
5086, 2164
5087, 1680
5088, 2126
5089, 1637
5090, 1625
5091, 1657
5092, 2165
5093, 2207
5094, 2208
5095, 2209
5096, 2210
5097, 2211
5098, 2212
5099, 2213
5100, 2214
5101, 2215
5102, 2216
5103, 1732
5104, 2178
5105, 1692
5106, 1625
5107, 2045
5108, 2024
5109, 2044
5110, 2023
5111, 1629
5112, 2049
5113, 2028
5114, 2044
5115, 2023
5116, 1620
5117, 2133
5118, 1786
5119, 1855
5120, 1767
5121, 2387
5122, 2337
5123, 1852
5124, 2252
5125, 1704
5126, 1665
5127, 1604
5128, 1583
5129, 1674
5130, 1570
5131, 1923
5132, 2019
5133, 2027
5134, 1966
5135, 1869
5136, 1680
5137, 2186
5138, 1421
5139, 751
